checklist_id,observer_id,sampling_event_identifier,scientific_name,observation_count,state_code,locality_id,latitude,longitude,protocol_type,all_species_reported,observation_date,year,day_of_year,time_observations_started,duration_minutes,effort_distance_km,number_observers,species_observed
S70280456,obsr1606705,S70280456,Cardinalis cardinalis,1,US-IL,L11556626,39.802628,-89.563805,Traveling,TRUE,2020-06-10,2020,162,12.716666666666667,16,0.226,1,TRUE
S70390937,obsr424136,S70390937,Cardinalis cardinalis,2,US-IL,L11686082,39.7101336,-90.6305323,Traveling,TRUE,2020-06-13,2020,165,9.383333333333333,12,0.547,1,TRUE
S70496232,obsr192491,S70496232,Cardinalis cardinalis,1,US-IL,L3176398,42.2038654,-88.9725745,Traveling,TRUE,2020-06-16,2020,168,6.783333333333333,95,4.594,1,TRUE
S70239489,obsr276337,S70239489,Cardinalis cardinalis,4,US-IL,L3176398,42.2038654,-88.9725745,Traveling,TRUE,2020-06-09,2020,161,9.833333333333334,120,2.414,1,TRUE
S70152761,obsr1297283,S70152761,Cardinalis cardinalis,1,US-IL,L9289778,41.6169708,-87.7899569,Stationary,TRUE,2020-06-07,2020,159,6.733333333333333,30,0,1,TRUE
S70910489,obsr1168538,S70910489,Cardinalis cardinalis,7,US-IL,L7999121,38.6345729,-90.0193457,Stationary,TRUE,2020-06-27,2020,179,7.5,240,0,2,TRUE
S73651919,obsr216642,S73651919,Cardinalis cardinalis,1,US-IL,L1191155,42.0839667,-87.85995,Stationary,TRUE,2020-06-14,2020,166,7.083333333333333,5,0,1,TRUE
S70784995,obsr325934,S70784995,Cardinalis cardinalis,2,US-IL,L11764522,39.4951202,-87.9019131,Traveling,TRUE,2020-06-24,2020,176,8.15,26,0.435,1,TRUE
S71016459,obsr1168538,S71016459,Cardinalis cardinalis,7,US-IL,L7999121,38.6345729,-90.0193457,Stationary,TRUE,2020-06-30,2020,182,7,270,0,2,TRUE
S71273402,obsr1718142,S71273402,Cardinalis cardinalis,2,US-IL,L11857764,41.929441,-87.76613,Traveling,TRUE,2020-06-29,2020,181,18.05,30,0.805,1,TRUE
S70495415,obsr310391,S70495415,Cardinalis cardinalis,8,US-IL,L1483241,38.9439859,-90.1631452,Stationary,TRUE,2020-06-16,2020,168,5.25,120,0,2,TRUE
S70675472,obsr310391,S70675472,Cardinalis cardinalis,10,US-IL,L1483241,38.9439859,-90.1631452,Stationary,TRUE,2020-06-21,2020,173,6.75,97,0,2,TRUE
S69986769,obsr309778,S69986769,Cardinalis cardinalis,3,US-IL,L343242,41.970298,-87.7031654,Traveling,TRUE,2020-06-02,2020,154,14.933333333333334,55,3.75,1,TRUE
S69947465,obsr507805,S69947465,Cardinalis cardinalis,1,US-IL,L2776090,38.8959763,-90.0048065,Stationary,TRUE,2020-06-01,2020,153,5.166666666666667,25,0,1,TRUE
S70592208,obsr310391,S70592208,Cardinalis cardinalis,5,US-IL,L1483241,38.9439859,-90.1631452,Traveling,TRUE,2020-06-19,2020,171,5.5,120,0.402,1,TRUE
S70797216,obsr310391,S70797216,Cardinalis cardinalis,2,US-IL,L1483241,38.9439859,-90.1631452,Traveling,TRUE,2020-06-24,2020,176,10,180,0.805,3,TRUE
S70530468,obsr106714,S70530468,Cardinalis cardinalis,2,US-IL,L4300325,41.789608,-87.599646,Traveling,TRUE,2020-06-17,2020,169,8.666666666666666,12,0.676,1,TRUE
S70707917,obsr103498,S70707917,Cardinalis cardinalis,1,US-IL,L6137567,42.3155912,-87.980361,Stationary,TRUE,2020-06-15,2020,167,5.6,5,0,1,TRUE
S70996551,obsr1759015,S70996551,Cardinalis cardinalis,8,US-IL,L152675,42.4200984,-88.0174828,Traveling,TRUE,2020-06-30,2020,182,14.483333333333333,106,1.481,1,TRUE
S70112736,obsr178245,S70112736,Cardinalis cardinalis,1,US-IL,L1518139,41.8903,-87.82925,Stationary,TRUE,2020-06-06,2020,158,8.416666666666666,7,0,1,TRUE
S70964402,obsr123174,S70964402,Cardinalis cardinalis,6,US-IL,L2814033,41.9027677,-87.7855293,Traveling,TRUE,2020-06-29,2020,181,6.133333333333334,54,0.966,1,TRUE
S70041025,obsr399437,S70041025,Cardinalis cardinalis,5,US-IL,L152613,42.07,-88.3647,Traveling,TRUE,2020-06-04,2020,156,7.916666666666667,55,2.334,1,TRUE
S70838463,obsr1066268,S70838463,Cardinalis cardinalis,2,US-IL,L7366966,41.8434941,-88.2054734,Stationary,TRUE,2020-06-26,2020,178,8,60,0,1,TRUE
S70628058,obsr505780,S70628058,Cardinalis cardinalis,2,US-IL,L8868708,39.919237,-89.816932,Stationary,TRUE,2020-06-20,2020,172,8.783333333333333,5,0,1,TRUE
S69926457,obsr1223869,S69926457,Cardinalis cardinalis,1,US-IL,L11602250,42.3169588,-87.9836868,Traveling,TRUE,2020-06-01,2020,153,7,23,4.828,1,TRUE
S70952807,obsr240011,S70952807,Cardinalis cardinalis,6,US-IL,L1911718,40.7301402,-89.7353668,Traveling,TRUE,2020-06-29,2020,181,7.7,63,1.853,1,TRUE
S70908518,obsr741668,S70908518,Cardinalis cardinalis,3,US-IL,L4483820,41.4310154,-90.544939,Traveling,TRUE,2020-06-28,2020,180,6.733333333333333,17,1.127,1,TRUE
S69934298,obsr535280,S69934298,Cardinalis cardinalis,2,US-IL,L83533,42.1495522,-87.8973467,Traveling,TRUE,2020-06-01,2020,153,6.5,20,0.402,1,TRUE
S70752914,obsr1110687,S70752914,Cardinalis cardinalis,3,US-IL,L7734679,39.8841011,-89.6100799,Stationary,TRUE,2020-06-23,2020,175,16,2,0,1,TRUE
S70038830,obsr231296,S70038830,Cardinalis cardinalis,2,US-IL,L2953283,38.58432,-89.88202,Stationary,TRUE,2020-06-04,2020,156,6.233333333333333,90,0,2,TRUE
S70824732,obsr4911,S70824732,Cardinalis cardinalis,1,US-IL,L2372840,41.1036304,-87.846694,Stationary,TRUE,2020-06-25,2020,177,17.916666666666668,10,0,1,TRUE
S70228392,obsr309778,S70228392,Cardinalis cardinalis,2,US-IL,L97587,41.9575945,-87.6961161,Traveling,TRUE,2020-06-07,2020,159,19.333333333333332,62,3.187,2,TRUE
S70207364,obsr584917,S70207364,Cardinalis cardinalis,1,US-IL,L3373400,40.1064491,-88.1748533,Stationary,TRUE,2020-06-08,2020,160,7.716666666666667,11,0,1,TRUE
S70896096,obsr894720,S70896096,Cardinalis cardinalis,1,US-IL,L7208648,41.960852,-87.675891,Stationary,TRUE,2020-06-27,2020,179,20.366666666666667,11,0,1,TRUE
S70054525,obsr310391,S70054525,Cardinalis cardinalis,4,US-IL,L11621861,38.3632288,-90.2607107,Traveling,TRUE,2020-06-04,2020,156,10.5,120,0.402,4,TRUE
S70106397,obsr584917,S70106397,Cardinalis cardinalis,1,US-IL,L3365063,40.1507536,-88.1613511,Stationary,TRUE,2020-06-03,2020,155,9.75,40,0,1,TRUE
S70294890,obsr505780,S70294890,Cardinalis cardinalis,4,US-IL,L11667405,39.919852,-89.816253,Stationary,TRUE,2020-06-10,2020,162,19.533333333333335,15,0,1,TRUE
S70396700,obsr90530,S70396700,Cardinalis cardinalis,2,US-IL,L983577,42.2261658,-88.2646751,Traveling,TRUE,2020-06-13,2020,165,11.75,60,3.219,2,TRUE
S70422224,obsr310535,S70422224,Cardinalis cardinalis,1,US-IL,L9080912,42.24384,-88.499213,Stationary,TRUE,2020-06-14,2020,166,7.383333333333334,8,0,1,TRUE
S70717929,obsr34033,S70717929,Cardinalis cardinalis,1,US-IL,L922166,41.8294444,-87.89,Stationary,TRUE,2020-06-22,2020,174,7.85,5,0,1,TRUE
S70649659,obsr1066268,S70649659,Cardinalis cardinalis,2,US-IL,L3397380,41.7714397,-88.1520224,Traveling,TRUE,2020-06-20,2020,172,10,120,1.609,1,TRUE
S70454048,obsr48562,S70454048,Cardinalis cardinalis,2,US-IL,L1143061,42.0240769,-88.3927929,Traveling,TRUE,2020-06-13,2020,165,11.85,61,1.078,1,TRUE
S70363666,obsr1630660,S70363666,Cardinalis cardinalis,3,US-IL,L11551159,41.7175771,-88.0705997,Traveling,TRUE,2020-06-12,2020,164,17.5,90,3.219,1,TRUE
S70328882,obsr167940,S70328882,Cardinalis cardinalis,3,US-IL,L5773573,41.203364,-88.007245,Traveling,TRUE,2020-06-11,2020,163,14,120,3.219,1,TRUE
S71046376,obsr103498,S71046376,Cardinalis cardinalis,2,US-IL,L6137558,42.3186931,-87.9880643,Stationary,TRUE,2020-06-30,2020,182,7.266666666666667,5,0,1,TRUE
S70118329,obsr21119,S70118329,Cardinalis cardinalis,4,US-IL,L271150,41.8032594,-87.8046827,Traveling,TRUE,2020-06-06,2020,158,7.65,143,4.583,1,TRUE
S69998496,obsr48562,S69998496,Cardinalis cardinalis,3,US-IL,L3780717,42.0630062,-87.6872545,Traveling,TRUE,2020-06-02,2020,154,9.05,58,0.644,1,TRUE
S70345806,obsr696704,S70345806,Cardinalis cardinalis,5,US-IL,L5656928,41.6685361,-88.5256004,Traveling,TRUE,2020-06-12,2020,164,6.95,48,2.092,2,TRUE
S70564070,obsr1066268,S70564070,Cardinalis cardinalis,2,US-IL,L152678,41.8476917,-88.1935859,Stationary,TRUE,2020-06-18,2020,170,8,30,0,1,TRUE
S70819489,obsr919232,S70819489,Cardinalis cardinalis,2,US-IL,L2713596,40.1466135,-88.4675145,Traveling,TRUE,2020-06-25,2020,177,14.333333333333334,60,1.77,1,TRUE
S70338165,obsr446415,S70338165,Cardinalis cardinalis,4,US-IL,L152722,41.7392,-88.1754,Traveling,TRUE,2020-06-11,2020,163,8.666666666666666,140,2.253,2,TRUE
S70494105,obsr114884,S70494105,Cardinalis cardinalis,3,US-IL,L152658,41.5626,-87.6437,Traveling,TRUE,2020-06-16,2020,168,5,75,3.219,1,TRUE
S70329993,obsr739346,S70329993,Cardinalis cardinalis,4,US-IL,L4449037,40.7186723,-89.4767198,Stationary,TRUE,2020-06-11,2020,163,5.366666666666666,60,0,1,TRUE
S70830010,obsr136647,S70830010,Cardinalis cardinalis,1,US-IL,L1220081,42.1965201,-87.8554666,Stationary,TRUE,2020-06-16,2020,168,5.883333333333333,5,0,1,TRUE
S69930155,obsr230953,S69930155,Cardinalis cardinalis,3,US-IL,L152722,41.7392,-88.1754,Traveling,TRUE,2020-06-01,2020,153,6.5,120,4.023,1,TRUE
S70660765,obsr123174,S70660765,Cardinalis cardinalis,3,US-IL,L1168234,41.925526,-87.782135,Traveling,TRUE,2020-06-20,2020,172,7.25,110,2.012,1,TRUE
S70808603,obsr526278,S70808603,Cardinalis cardinalis,1,US-IL,L10706626,41.025669,-90.02472,Traveling,TRUE,2020-06-25,2020,177,9.866666666666667,14,3.557,1,TRUE
S70280075,obsr1066268,S70280075,Cardinalis cardinalis,2,US-IL,L152678,41.8476917,-88.1935859,Stationary,TRUE,2020-06-10,2020,162,7.666666666666667,20,0,1,TRUE
S70703650,obsr48562,S70703650,Cardinalis cardinalis,5,US-IL,L152711,42.1795,-87.9149,Traveling,TRUE,2020-06-21,2020,173,15.7,59,1.078,1,TRUE
S70098253,obsr1465705,S70098253,Cardinalis cardinalis,1,US-IL,L152722,41.7392,-88.1754,Traveling,TRUE,2020-06-05,2020,157,9.966666666666667,210,4.698,1,TRUE
S71255131,obsr323963,S71255131,Cardinalis cardinalis,1,US-IL,L90446,41.8902521,-88.2231558,Traveling,TRUE,2020-06-28,2020,180,9.2,34,0.492,1,TRUE
S70877008,obsr197816,S70877008,Cardinalis cardinalis,2,US-IL,L90446,41.8902521,-88.2231558,Traveling,TRUE,2020-06-27,2020,179,9.916666666666666,86,1.931,2,TRUE
S70870860,obsr957064,S70870860,Cardinalis cardinalis,1,US-IL,L4585683,41.9197433,-88.1324852,Traveling,TRUE,2020-06-27,2020,179,7.7,55,1.819,1,TRUE
S70358809,obsr334590,S70358809,Cardinalis cardinalis,2,US-IL,L126348,41.8268166,-88.0093994,Traveling,TRUE,2020-06-12,2020,164,16.35,47,2.688,2,TRUE
S70530849,obsr505780,S70530849,Cardinalis cardinalis,3,US-IL,L9936586,39.923219,-89.81571,Stationary,TRUE,2020-06-17,2020,169,9.216666666666667,3,0,1,TRUE
S70771617,obsr957064,S70771617,Cardinalis cardinalis,1,US-IL,L4585683,41.9197433,-88.1324852,Traveling,TRUE,2020-06-24,2020,176,7.55,58,1.786,1,TRUE
S70944258,obsr208236,S70944258,Cardinalis cardinalis,1,US-IL,L90446,41.8902521,-88.2231558,Traveling,TRUE,2020-06-28,2020,180,18,75,0.161,1,TRUE
S70435679,obsr347793,S70435679,Cardinalis cardinalis,3,US-IL,L11695968,38.6464028,-89.3334174,Stationary,TRUE,2020-06-14,2020,166,14.216666666666667,39,0,1,TRUE
S70860865,obsr400371,S70860865,Cardinalis cardinalis,2,US-IL,L90446,41.8902521,-88.2231558,Traveling,TRUE,2020-06-26,2020,178,13.666666666666666,70,0.805,3,TRUE
S71845530,obsr14042,S71845530,Cardinalis cardinalis,3,US-IL,L292841,41.6310232,-88.5204816,Traveling,TRUE,2020-06-02,2020,154,11.583333333333334,145,4.023,1,TRUE
S70881969,obsr168773,S70881969,Cardinalis cardinalis,2,US-IL,L292841,41.6310232,-88.5204816,Traveling,TRUE,2020-06-27,2020,179,11.316666666666666,130,3.701,1,TRUE
S70609363,obsr350084,S70609363,Cardinalis cardinalis,1,US-IL,L1168090,41.7515285,-88.2706833,Traveling,TRUE,2020-06-18,2020,170,19.583333333333332,73,1.609,1,TRUE
S70346196,obsr696704,S70346196,Cardinalis cardinalis,3,US-IL,L292841,41.6310232,-88.5204816,Traveling,TRUE,2020-06-12,2020,164,8.5,33,2.092,2,TRUE
S71663300,obsr627898,S71663300,Cardinalis cardinalis,2,US-IL,L152602,42.1382047,-88.1244278,Traveling,TRUE,2020-06-21,2020,173,16.333333333333332,63,3.219,1,TRUE
S70127602,obsr603796,S70127602,Cardinalis cardinalis,5,US-IL,L3461435,42.1529012,-88.0967447,Traveling,TRUE,2020-06-06,2020,158,11.5,45,0.402,1,TRUE
S70167934,obsr229335,S70167934,Cardinalis cardinalis,1,US-IL,L2181163,41.6809894,-87.8432465,Traveling,TRUE,2020-06-07,2020,159,11.85,65,1.448,1,TRUE
S70514854,obsr603796,S70514854,Cardinalis cardinalis,2,US-IL,L3461435,42.1529012,-88.0967447,Traveling,TRUE,2020-06-16,2020,168,15.5,40,0.322,1,TRUE
S70915824,obsr416195,S70915824,Cardinalis cardinalis,1,US-IL,L2288069,39.4932584,-88.1562409,Stationary,TRUE,2020-06-28,2020,180,6.5,70,0,2,TRUE
S70753501,obsr603796,S70753501,Cardinalis cardinalis,5,US-IL,L3461435,42.1529012,-88.0967447,Traveling,TRUE,2020-06-23,2020,175,15.5,30,0.322,1,TRUE
S70943166,obsr34033,S70943166,Cardinalis cardinalis,3,US-IL,L7137139,41.8346131,-87.8558636,Traveling,TRUE,2020-06-28,2020,180,10.333333333333334,8,4.989,1,TRUE
S70663888,obsr225717,S70663888,Cardinalis cardinalis,2,US-IL,L10977915,41.7528332,-88.057593,Stationary,TRUE,2020-06-21,2020,173,7.666666666666667,23,0,1,TRUE
S70108765,obsr47764,S70108765,Cardinalis cardinalis,2,US-IL,L607318,41.4339755,-90.1558685,Stationary,TRUE,2020-06-06,2020,158,6.333333333333333,13,0,1,TRUE
S69970389,obsr173859,S69970389,Cardinalis cardinalis,1,US-IL,L9335709,41.36788,-87.689125,Traveling,TRUE,2020-06-01,2020,153,17.166666666666668,10,1.315,1,TRUE
S70964928,obsr603796,S70964928,Cardinalis cardinalis,4,US-IL,L3461435,42.1529012,-88.0967447,Traveling,TRUE,2020-06-29,2020,181,7.5,30,0.322,1,TRUE
S70815720,obsr180233,S70815720,Cardinalis cardinalis,3,US-IL,L751015,42.4772881,-88.3958244,Traveling,TRUE,2020-06-25,2020,177,11.25,175,3.219,1,TRUE
S70518313,obsr241628,S70518313,Cardinalis cardinalis,1,US-IL,L2181163,41.6809894,-87.8432465,Traveling,TRUE,2020-06-03,2020,155,7.633333333333333,49,2.414,1,TRUE
S70039199,obsr35155,S70039199,Cardinalis cardinalis,5,US-IL,L218740,40.0801705,-88.2042265,Traveling,TRUE,2020-06-04,2020,156,7.033333333333333,54,2.108,1,TRUE
S70868482,obsr4911,S70868482,Cardinalis cardinalis,2,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-27,2020,179,6.5,90,0,1,TRUE
S70146454,obsr14689,S70146454,Cardinalis cardinalis,2,US-IL,L107065,42.17466,-88.11181,Stationary,TRUE,2020-06-01,2020,153,6.816666666666666,5,0,1,TRUE
S70085193,obsr1014243,S70085193,Cardinalis cardinalis,1,US-IL,L3511302,40.8953973,-89.7141623,Traveling,TRUE,2020-06-05,2020,157,9,70,2.897,1,TRUE
S70955776,obsr4911,S70955776,Cardinalis cardinalis,2,US-IL,L2190608,41.1055944,-87.8437271,Stationary,TRUE,2020-06-29,2020,181,11.25,15,0,1,TRUE
S70235910,obsr1363223,S70235910,Cardinalis cardinalis,2,US-IL,L11656784,41.7109725,-87.6627581,Stationary,TRUE,2020-06-09,2020,161,7.433333333333334,51,0,1,TRUE
S70009974,obsr92061,S70009974,Cardinalis cardinalis,1,US-IL,L467709,40.0487741,-89.7410488,Stationary,TRUE,2020-06-03,2020,155,10.95,9,0,1,TRUE
S70375988,obsr165598,S70375988,Cardinalis cardinalis,1,US-IL,L9831734,41.795966,-87.5849,Stationary,TRUE,2020-06-13,2020,165,7.633333333333333,6,0,1,TRUE
S70883057,obsr27185,S70883057,Cardinalis cardinalis,9,US-IL,L152717,41.9578,-88.0105,Traveling,TRUE,2020-06-27,2020,179,7.5,195,1.609,1,TRUE
S70164313,obsr92042,S70164313,Cardinalis cardinalis,2,US-IL,L351077,42.0598958,-87.7120496,Traveling,TRUE,2020-06-07,2020,159,10.783333333333333,46,1.61,1,TRUE
S70378916,obsr164965,S70378916,Cardinalis cardinalis,2,US-IL,L612796,42.0208046,-87.6890248,Stationary,TRUE,2020-06-12,2020,164,6.25,49,0,1,TRUE
S70367002,obsr28212,S70367002,Cardinalis cardinalis,1,US-IL,L322155,42.3084966,-88.2494274,Traveling,TRUE,2020-06-12,2020,164,10.466666666666667,52,1.062,2,TRUE
S70041895,obsr314868,S70041895,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2020-06-04,2020,156,6.5,150,0,1,TRUE
S70871731,obsr505780,S70871731,Cardinalis cardinalis,2,US-IL,L9654176,39.922105,-89.8147,Stationary,TRUE,2020-06-27,2020,179,9.033333333333333,3,0,1,TRUE
S70762279,obsr314868,S70762279,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2020-06-23,2020,175,7.5,60,0,1,TRUE
S70377842,obsr505780,S70377842,Cardinalis cardinalis,3,US-IL,L11683249,39.919951,-89.816663,Stationary,TRUE,2020-06-13,2020,165,8.683333333333334,10,0,1,TRUE
S70792876,obsr421890,S70792876,Cardinalis cardinalis,2,US-IL,L105600,41.9803903,-87.7412754,Traveling,TRUE,2020-06-24,2020,176,16.916666666666668,29,0.322,1,TRUE
S70990975,obsr1014243,S70990975,Cardinalis cardinalis,2,US-IL,L7685529,40.9793967,-89.7448218,Traveling,TRUE,2020-06-30,2020,182,8.666666666666666,80,3.219,1,TRUE
S70600505,obsr239859,S70600505,Cardinalis cardinalis,2,US-IL,L11727777,41.883137,-87.788369,Stationary,TRUE,2020-06-18,2020,170,17.916666666666668,120,0,1,TRUE
S70367012,obsr314868,S70367012,Cardinalis cardinalis,1,US-IL,L1510198,42.401571,-88.0831824,Stationary,TRUE,2020-06-12,2020,164,8,120,0,1,TRUE
S70090992,obsr209047,S70090992,Cardinalis cardinalis,1,US-IL,L11628592,41.8448353,-89.9924269,Traveling,TRUE,2020-06-05,2020,157,15.266666666666667,31,1.255,1,TRUE
S70423364,obsr195700,S70423364,Cardinalis cardinalis,1,US-IL,L2297239,40.2777784,-88.3496046,Traveling,TRUE,2020-06-14,2020,166,6.9,204,2.707,1,TRUE
S70367185,obsr125350,S70367185,Cardinalis cardinalis,5,US-IL,L11681107,40.647868,-89.058336,Traveling,TRUE,2020-06-12,2020,164,19.616666666666667,47,2.102,2,TRUE
S70807075,obsr164965,S70807075,Cardinalis cardinalis,1,US-IL,L612796,42.0208046,-87.6890248,Stationary,TRUE,2020-06-25,2020,177,6.216666666666667,65,0,1,TRUE
S70692176,obsr211276,S70692176,Cardinalis cardinalis,1,US-IL,L871018,41.9507255,-87.7228689,Stationary,TRUE,2020-06-21,2020,173,19.333333333333332,62,0,1,TRUE
S70384946,obsr552649,S70384946,Cardinalis cardinalis,4,US-IL,L9189386,41.786517,-88.1279381,Traveling,TRUE,2020-06-13,2020,165,9.166666666666666,100,3.541,1,TRUE
S70537717,obsr309778,S70537717,Cardinalis cardinalis,1,US-IL,L152600,42.1005788,-87.8189135,Traveling,TRUE,2020-06-17,2020,169,11.816666666666666,43,1.03,1,TRUE
S70800028,obsr48562,S70800028,Cardinalis cardinalis,1,US-IL,L152600,42.1005788,-87.8189135,Traveling,TRUE,2020-06-24,2020,176,15.416666666666666,32,0.322,1,TRUE
S70805344,obsr731266,S70805344,Cardinalis cardinalis,4,US-IL,L9222665,39.3933785,-88.0585086,Traveling,TRUE,2020-06-25,2020,177,7.266666666666667,62,1.738,1,TRUE
S71014750,obsr15930,S71014750,Cardinalis cardinalis,3,US-IL,L11808425,41.892892,-88.226146,Traveling,TRUE,2020-06-29,2020,181,8.066666666666666,90,1.457,2,TRUE
S70503149,obsr405169,S70503149,Cardinalis cardinalis,1,US-IL,L3902233,41.9917775,-87.8271961,Stationary,TRUE,2020-06-16,2020,168,11.5,15,0,1,TRUE
S70916237,obsr321796,S70916237,Cardinalis cardinalis,5,US-IL,L604332,41.6969491,-87.9956818,Traveling,TRUE,2020-06-28,2020,180,10.366666666666667,105,3.718,1,TRUE
S70044366,obsr103255,S70044366,Cardinalis cardinalis,3,US-IL,L144492,41.793499,-88.1837006,Traveling,TRUE,2020-06-04,2020,156,9.366666666666667,63,1.69,1,TRUE
S70010701,obsr35065,S70010701,Cardinalis cardinalis,4,US-IL,L113934,42.0824,-87.8584,Traveling,TRUE,2020-06-03,2020,155,10.416666666666666,59,1.947,1,TRUE
S70718159,obsr405169,S70718159,Cardinalis cardinalis,4,US-IL,L3902233,41.9917775,-87.8271961,Stationary,TRUE,2020-06-22,2020,174,15,10,0,1,TRUE
S70554364,obsr1231798,S70554364,Cardinalis cardinalis,1,US-IL,L2338365,41.5982428,-87.7263451,Traveling,TRUE,2020-06-17,2020,169,17.916666666666668,81,2.816,1,TRUE
S70577609,obsr17234,S70577609,Cardinalis cardinalis,2,US-IL,L124174,41.6725393,-87.8822067,Traveling,TRUE,2020-06-18,2020,170,12,75,1.609,1,TRUE
S71848681,obsr14042,S71848681,Cardinalis cardinalis,1,US-IL,L11438176,41.6232804,-88.5254648,Traveling,TRUE,2020-06-04,2020,156,11.583333333333334,85,0.644,1,TRUE
S70172634,obsr584384,S70172634,Cardinalis cardinalis,1,US-IL,L124174,41.6725393,-87.8822067,Traveling,TRUE,2020-06-07,2020,159,7.833333333333333,35,1.127,1,TRUE
S70667116,obsr505780,S70667116,Cardinalis cardinalis,3,US-IL,L10196801,39.924248,-89.816046,Stationary,TRUE,2020-06-21,2020,173,9.283333333333333,5,0,1,TRUE
S70153772,obsr335295,S70153772,Cardinalis cardinalis,1,US-IL,L5371886,42.0351371,-87.7920291,Traveling,TRUE,2020-06-07,2020,159,7.166666666666667,37,1.964,1,TRUE
S69961728,obsr1202573,S69961728,Cardinalis cardinalis,1,US-IL,L10320210,41.551742,-89.124892,Stationary,TRUE,2020-06-02,2020,154,5.583333333333333,21,0,1,TRUE
S70804633,obsr388118,S70804633,Cardinalis cardinalis,1,US-IL,L2638508,41.6717477,-88.3521473,Traveling,TRUE,2020-06-25,2020,177,7,59,4.554,1,TRUE
S70058992,obsr1138882,S70058992,Cardinalis cardinalis,1,US-IL,L152735,41.7916,-87.6115,Traveling,TRUE,2020-06-04,2020,156,16.733333333333334,50,2.253,2,TRUE
S70427781,obsr1066268,S70427781,Cardinalis cardinalis,4,US-IL,L633350,41.8160414,-88.0836153,Traveling,TRUE,2020-06-14,2020,166,7.666666666666667,180,4.828,1,TRUE
S70677697,obsr1779144,S70677697,Cardinalis cardinalis,2,US-IL,L11744057,42.241771,-88.322783,Stationary,TRUE,2020-06-21,2020,173,12.3,20,0,1,TRUE
S70084805,obsr15643,S70084805,Cardinalis cardinalis,2,US-IL,L108202,41.9307,-88.31966,Stationary,TRUE,2020-06-02,2020,154,6.666666666666667,5,0,1,TRUE
S70502101,obsr284288,S70502101,Cardinalis cardinalis,2,US-IL,L7802331,42.037104,-87.7874843,Stationary,TRUE,2020-06-16,2020,168,7,30,0,2,TRUE
S70645823,obsr741668,S70645823,Cardinalis cardinalis,5,US-IL,L4396566,41.4546427,-90.5750442,Traveling,TRUE,2020-06-20,2020,172,15.633333333333333,45,1.831,1,TRUE
S70329765,obsr19168,S70329765,Cardinalis cardinalis,1,US-IL,L11214591,40.4718,-90.69821,Stationary,TRUE,2020-06-11,2020,163,20.333333333333332,29,0,1,TRUE
S70077513,obsr893943,S70077513,Cardinalis cardinalis,2,US-IL,L2078786,41.9823992,-88.4026909,Traveling,TRUE,2020-06-05,2020,157,7.95,98,3.926,1,TRUE
S70734739,obsr177921,S70734739,Cardinalis cardinalis,2,US-IL,L11288467,42.036484,-87.68599,Stationary,TRUE,2020-06-22,2020,174,8.533333333333333,18,0,1,TRUE
S70687711,obsr173859,S70687711,Cardinalis cardinalis,2,US-IL,L1324102,41.4272185,-87.6663065,Traveling,TRUE,2020-06-21,2020,173,16.466666666666665,21,1.398,1,TRUE
S70098761,obsr799374,S70098761,Cardinalis cardinalis,3,US-IL,L4512496,41.7967839,-87.5943267,Traveling,TRUE,2020-06-05,2020,157,17.1,102,2.263,1,TRUE
S70029701,obsr1110592,S70029701,Cardinalis cardinalis,1,US-IL,L387547,41.8383626,-88.1728363,Traveling,TRUE,2020-06-03,2020,155,19,45,0.402,1,TRUE
S73253640,obsr349129,S73253640,Cardinalis cardinalis,1,US-IL,L3572391,42.4384905,-87.8347117,Traveling,TRUE,2020-06-27,2020,179,8.5,20,0.161,1,TRUE
S70613794,obsr1066268,S70613794,Cardinalis cardinalis,4,US-IL,L387547,41.8383626,-88.1728363,Traveling,TRUE,2020-06-19,2020,171,18,60,1.287,1,TRUE
S70110699,obsr103255,S70110699,Cardinalis cardinalis,5,US-IL,L387547,41.8383626,-88.1728363,Traveling,TRUE,2020-06-06,2020,158,7.533333333333333,9,0.322,1,TRUE
S70289337,obsr56703,S70289337,Cardinalis cardinalis,6,US-IL,L978526,40.6441776,-89.1259003,Traveling,TRUE,2020-06-10,2020,162,13.433333333333334,56,3.055,1,TRUE
S70355228,obsr123174,S70355228,Cardinalis cardinalis,6,US-IL,L108479,41.8751829,-87.7698144,Traveling,TRUE,2020-06-12,2020,164,6.55,210,4.104,1,TRUE
S69978849,obsr445736,S69978849,Cardinalis cardinalis,3,US-IL,L124256,42.1022139,-87.7636799,Traveling,TRUE,2020-06-02,2020,154,7.833333333333333,155,3.219,1,TRUE
S70687870,obsr687287,S70687870,Cardinalis cardinalis,1,US-IL,L11746085,41.891063,-87.792212,Traveling,TRUE,2020-06-21,2020,173,17.7,34,0.378,1,TRUE
S70017717,obsr949866,S70017717,Cardinalis cardinalis,3,US-IL,L11615408,42.3631535,-88.1328943,Traveling,TRUE,2020-06-03,2020,155,13.483333333333333,61,4.12,1,TRUE
S70708863,obsr336214,S70708863,Cardinalis cardinalis,1,US-IL,L3006668,42.3412897,-88.3711722,Stationary,TRUE,2020-06-22,2020,174,6.833333333333333,5,0,1,TRUE
