"","species_observed","year","day_of_year","time_observations_started","duration_minutes","effort_distance_km","number_observers","pland_00_water","pland_01_evergreen_needleleaf","pland_03_deciduous_needleleaf","pland_04_deciduous_broadleaf","pland_05_mixed_forest","pland_08_woody_savanna","pland_09_savanna","pland_10_grassland","pland_11_wetland","pland_12_cropland","pland_13_urban","pland_14_mosiac","pland_15_barren","elevation_median","elevation_sd"
"48182","TRUE",2020,164,16,120,1.609,1,0,0,0,0,0,0,0,0,0,1,0,0,0,337.4811,4.109072
"48183","TRUE",2020,166,16.5,210,2.414,1,0,0,0,0,0,0,0,0,0,0.9677419,0,0.03225806,0,292.4767,1.860726
"48184","TRUE",2020,164,18.3,16,0,1,0,0,0,0.6129032,0,0.2580645,0.1290323,0,0,0,0,0,0,220.5821,6.973666
"48185","TRUE",2020,162,7.5,120,0.644,1,0,0,0,0,0,0,0.2413793,0,0,0.5862069,0.1034483,0.06896552,0,157.9712,11.51834
"48186","TRUE",2020,166,15.2,13,2.154,1,0,0,0,0,0,0,0,0,0,0,1,0,0,140.0399,9.33076
"48187","TRUE",2020,164,14.66667,60,4.828,2,0,0,0,0,0,0,0,0.1612903,0.6451613,0.09677419,0.06451613,0,0.03225806,124.5761,0.5534691
"48188","TRUE",2020,166,12.26667,56,0,1,0,0,0,0,0,0,0.1333333,0.06666667,0,0.3666667,0.4333333,0,0,248.1185,16.45511
"48189","TRUE",2020,166,17.81667,50,3.605,1,0,0,0,0,0,0,0,0.1,0,0.1,0.8,0,0,233.6427,2.657074
"48191","TRUE",2020,163,10.06667,32,1.368,1,0,0,0,0,0,0,0,0.03333333,0,0.2,0.7666667,0,0,259.7909,2.212266
"48194","TRUE",2020,168,18.46667,127,2.414,2,0,0,0,0.0625,0,0,0,0.125,0.25,0.4375,0,0.125,0,346.187,6.760348
"48195","TRUE",2020,165,19.65,98,1.706,2,0,0,0,0,0,0,0,0,0,1,0,0,0,327.1465,2.719743
"48196","TRUE",2020,164,7.5,240,4.828,1,0,0,0,0,0,0,0.03333333,0,0,0.8,0,0.1666667,0,348.0847,14.70214
"48198","TRUE",2020,164,19.41667,108,0,2,0,0,0,0.28125,0,0.28125,0.375,0.0625,0,0,0,0,0,188.0356,18.64987
"48199","TRUE",2020,163,8.416667,70,3.219,1,0,0,0,0.1,0,0.03333333,0.6666667,0.1,0,0.1,0,0,0,181.7748,7.550914
"48200","TRUE",2020,164,19.5,90,0.402,1,0,0,0,0,0,0,0.03225806,0.2580645,0.03225806,0.03225806,0.6451613,0,0,149.0479,16.26684
"48201","TRUE",2020,165,5.85,200,1.448,1,0,0,0,0,0,0,0,0,0,1,0,0,0,152.8755,4.223704
"48202","TRUE",2020,165,10.45,15,0.756,1,0,0,0,0,0,0,0,0,0,0.8666667,0,0.1333333,0,176.2795,6.340757
"48203","TRUE",2020,163,18.61667,30,1.609,2,0,0,0,0,0,0,0.03225806,0.09677419,0,0.6774194,0.1612903,0.03225806,0,223.9604,5.635747
"48205","TRUE",2020,167,19.21667,122,3.701,2,0,0,0,0,0,0,0,0,0,0.9666667,0.03333333,0,0,271.1404,5.593104
"48207","TRUE",2020,164,12.83333,75,1.609,1,0,0,0,0,0,0,0,0,0,0.7,0,0.3,0,287.2519,1.733099
"48208","TRUE",2020,166,10.08333,50,1.856,1,0,0,0,0,0,0,0.03225806,0,0,0.5806452,0,0.3870968,0,171.3782,8.390955
"48209","TRUE",2020,163,9.916667,75,3.219,1,0,0,0,0.4333333,0,0.03333333,0.2333333,0.2333333,0.03333333,0.03333333,0,0,0,158.3994,19.27731
"48210","TRUE",2020,162,9.466667,84,3.557,3,0,0,0,0.1333333,0,0.1333333,0.2666667,0,0,0.4333333,0.03333333,0,0,224.989,7.382534
"48211","TRUE",2020,166,9.916667,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,230.614,5.359199
"48212","TRUE",2020,168,11.43333,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,342.9631,7.00942
"48213","TRUE",2020,163,7.583333,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,282.5059,5.168785
"48214","TRUE",2020,168,9.666667,30,0.805,1,0,0,0,0,0,0,0,0,0,1,0,0,0,264.2767,6.816247
"48215","TRUE",2020,164,19.5,80,2.414,1,0,0,0,0,0,0,0,0,0,1,0,0,0,326.3251,8.129678
"48216","TRUE",2020,165,14.53333,35,0,1,0,0,0,0,0,0,0,0,0,0.84375,0,0.15625,0,312.5147,1.878577
"48217","TRUE",2020,162,9.316667,13,0.064,1,0,0,0,0.06666667,0,0.03333333,0.3,0.1,0,0.3333333,0,0.1666667,0,286.691,5.700393
"48218","TRUE",2020,165,11.03333,12,1.207,2,0,0,0,0.3666667,0,0,0.1666667,0.3333333,0.1,0.03333333,0,0,0,153.8729,14.97318
"48219","TRUE",2020,166,12.16667,56,1.664,2,0,0,0,0,0,0,0.1034483,0.6551724,0,0.03448276,0.2068966,0,0,139.6962,10.67511
"48220","TRUE",2020,165,9.366667,88,1.336,1,0,0,0,0,0,0,0.3103448,0,0,0.4137931,0.2413793,0.03448276,0,157.298,13.61714
"48221","TRUE",2020,166,12.73333,31,0,2,0,0,0,0,0,0,0,0,0,0.9666667,0,0.03333333,0,187.2707,1.339622
"48222","TRUE",2020,166,17.06667,48,2.186,1,0,0,0,0,0,0,0,0,0,1,0,0,0,258.0676,1.670917
"48223","TRUE",2020,167,12.16667,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,267.2702,4.424704
"48224","TRUE",2020,163,19.56667,53,1.223,2,0,0,0,0,0,0,0,0,0,0.9,0,0.1,0,319.4941,6.927164
"48226","TRUE",2020,166,9.116667,23,0,1,0,0,0,0,0,0,0.125,0.03125,0,0.46875,0.28125,0.09375,0,284.5105,2.534125
"48227","TRUE",2020,163,15.71667,30,0.66,1,0,0,0,0.03125,0,0,0.21875,0.15625,0,0.46875,0,0.125,0,287.7706,5.637361
"48228","TRUE",2020,162,10.55,185,0.805,2,0,0,0,0,0,0.03333333,0.3333333,0.03333333,0,0.4333333,0,0.1666667,0,300.7457,3.322827
"48229","TRUE",2020,167,15.4,11,0,1,0,0,0,0,0,0.5,0.2333333,0,0,0,0,0.2666667,0,217.1365,9.946756
"48230","TRUE",2020,162,7.25,37,0,1,0,0,0,0,0,0,0.06666667,0,0,0.06666667,0.4666667,0.4,0,174.7579,10.53836
"48231","TRUE",2020,165,8.216667,100,1.481,10,0,0,0,0,0,0,0.1333333,0.03333333,0,0.2,0.6333333,0,0,163.6566,20.09429
"48233","TRUE",2020,167,20.35,32,2.279,2,0,0,0,0,0,0,0,0,0,0,1,0,0,184.4572,7.860122
"48234","TRUE",2020,164,6.9,114,0,1,0,0,0,0,0,0.03333333,0.06666667,0,0,0.03333333,0.7333333,0.1333333,0,166.9137,4.082331
"48235","TRUE",2020,165,8.833333,48,3.267,1,0,0,0,0,0,0,0.03125,0,0,0.8125,0,0.15625,0,172.3403,7.706122
"48237","TRUE",2020,164,19.91667,73,0,2,0,0,0,0,0,0,0.06666667,0.03333333,0,0.8,0.06666667,0.03333333,0,225.0976,9.506782
"48239","TRUE",2020,167,17.1,2,0,1,0,0,0,0,0,0,0,0.1875,0,0,0.8125,0,0,243.8196,8.597965
"48240","TRUE",2020,165,17.13333,52,2.316,1,0,0,0,0,0,0,0,0,0,1,0,0,0,268.5074,2.765299
"48241","TRUE",2020,165,4.75,165,0.805,4,0,0,0,0,0,0,0,0,0,0.96875,0,0.03125,0,342.6398,4.944383
"48242","TRUE",2020,166,12.08333,51,2.473,2,0,0,0,0,0,0,0,0,0,0.6875,0,0.3125,0,272.0536,10.42989
"48243","TRUE",2020,168,9.116667,12,0,1,0,0,0,0,0,0,0.06451613,0.1935484,0,0.7096774,0,0.03225806,0,291.3917,5.195988
"48245","TRUE",2020,165,13.01667,20,0,1,0,0,0,0,0,0,0.59375,0,0,0,0.40625,0,0,189.3807,14.72137
"48246","TRUE",2020,168,7.483333,83,4.932,1,0,0,0,0,0,0,0,0,0,0.8387097,0.03225806,0.1290323,0,167.6591,2.517545
"48247","TRUE",2020,166,19.41667,32,0,1,0,0,0,0,0,0,0.0625,0.03125,0,0.0625,0.84375,0,0,222.4386,5.356069
"48248","TRUE",2020,164,9.166667,55,1.127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,256.6611,6.715174
"48249","TRUE",2020,166,17.05,35,1.271,2,0,0,0,0.06451613,0,0.06451613,0.2258065,0,0,0.516129,0,0.1290323,0,275.6856,9.721053
"48250","TRUE",2020,163,11.25,30,0.805,1,0,0,0,0,0,0,0.2333333,0.3333333,0.1,0.3333333,0,0,0,278.9741,4.533382
"48251","TRUE",2020,163,7,45,1.609,1,0,0,0,0.03333333,0,0.3666667,0.3666667,0,0,0,0.2333333,0,0,223.8029,8.232184
"48254","TRUE",2020,162,19.7,28,1.046,3,0,0,0,0,0,0,0.03333333,0,0,0.3666667,0.5666667,0.03333333,0,207.2302,6.652405
"48255","TRUE",2020,166,7.5,7,0,1,0,0,0,0,0,0,0,0.2258065,0,0.5483871,0.2258065,0,0,253.4104,3.910798
"48258","TRUE",2020,165,12,120,3.219,1,0,0,0,0,0,0,0.3,0,0,0.4666667,0,0.2333333,0,274.1971,9.061876
"48260","TRUE",2020,162,7.633333,60,0,1,0,0,0,0.9375,0,0.03125,0.03125,0,0,0,0,0,0,190.7639,24.5367
"48262","TRUE",2020,168,6.816667,30,0.869,1,0,0,0,0,0,0,0,0,0,0,1,0,0,170.4892,7.389496
"48263","TRUE",2020,167,11.65,112,3.154,1,0,0,0,0.03125,0,0.0625,0.0625,0.09375,0,0.5625,0.125,0.0625,0,206.5666,13.00852
"48264","TRUE",2020,162,17.88333,12,0,1,0,0,0,0,0,0,0.03125,0,0,0.46875,0.0625,0.4375,0,237.2089,5.918291
"48265","TRUE",2020,165,7.666667,70,2.414,1,0,0,0,0,0,0,0.03333333,0.06666667,0,0.7666667,0.1333333,0,0,254.3071,5.221722
"48266","TRUE",2020,164,18.16667,101,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,330.1951,3.884464
"48267","TRUE",2020,163,9.583333,70,1.931,1,0,0,0,0,0,0,0,0,0,0.96875,0,0.03125,0,244.5047,4.115031
"48268","TRUE",2020,167,9.416667,40,0.805,1,0,0,0,0,0,0,0.2,0.1333333,0,0.1333333,0.2333333,0.3,0,267.1365,7.931712
"48269","TRUE",2020,168,8.75,59,2.527,1,0.1,0,0,0.03333333,0,0,0.2666667,0.06666667,0.2,0.1,0,0.2333333,0,270.3451,7.463717
"48271","TRUE",2020,164,5.766667,82,0,1,0,0,0,0.3333333,0,0.6666667,0,0,0,0,0,0,0,219.2543,10.84956
"48272","TRUE",2020,164,7.45,13,0,1,0,0,0,0,0,0.1666667,0.6,0.1,0,0,0.1333333,0,0,169.4321,13.30208
"48273","TRUE",2020,167,14.6,60,4.828,3,0,0,0,0.9354839,0,0,0.06451613,0,0,0,0,0,0,164.4929,19.10628
"48274","TRUE",2020,167,10.08333,17,0,1,0,0,0,0,0,0,0.09677419,0,0,0,0.9032258,0,0,189.6452,7.18433
"48276","TRUE",2020,166,9.5,90,3.219,1,0,0,0,0.125,0,0.1875,0.09375,0.03125,0,0.5625,0,0,0,315.1307,9.019667
"48281","TRUE",2020,164,12.5,75,4.828,1,0.0625,0,0,0,0,0.03125,0.3125,0.15625,0.34375,0.0625,0,0.03125,0,283.7127,9.578034
"48282","TRUE",2020,165,8,210,3.219,2,0,0,0,0.06451613,0,0.3548387,0.3870968,0.03225806,0,0.1290323,0,0.03225806,0,189.9779,13.66716
"48283","TRUE",2020,165,18.83333,7,0,2,0,0,0,0.2333333,0,0.2666667,0.2,0.3,0,0,0,0,0,161.998,21.72052
"48284","TRUE",2020,168,8.583333,50,2.575,2,0,0,0,0,0,0,0.06451613,0.09677419,0,0,0.8387097,0,0,135.4686,8.538848
"48285","TRUE",2020,165,8.233333,240,0,1,0,0,0,0,0,0,0.03333333,0.06666667,0,0,0.9,0,0,179.225,8.69088
"48286","TRUE",2020,167,14,40,0.805,1,0,0,0,0,0,0,0,0,0,0,1,0,0,151.2302,17.38234
"48287","TRUE",2020,166,9.283333,16,0.668,1,0,0,0,0.03333333,0,0,0.1333333,0.06666667,0,0.6,0.1333333,0.03333333,0,128.4234,0.8744309
"48288","TRUE",2020,163,12.56667,110,2.929,2,0,0,0,0,0,0.03333333,0.1666667,0.06666667,0,0.6333333,0,0.1,0,267.2432,19.46865
"48289","TRUE",2020,166,19.5,45,0.322,1,0,0,0,0,0,0,0.03125,0.0625,0,0,0.90625,0,0,263.9923,9.01657
"48293","TRUE",2020,167,16.81667,82,4.217,2,0,0,0,0,0,0.2,0.2666667,0.1333333,0,0.1666667,0.2333333,0,0,152.5827,19.62726
"48294","TRUE",2020,166,14.06667,35,2.541,1,0,0,0,0.28125,0,0,0.3125,0.15625,0,0,0.25,0,0,158.5511,15.17144
"48295","TRUE",2020,164,19,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,187.17,6.444088
"48297","TRUE",2020,167,7.5,240,0,2,0,0,0,0.03225806,0,0,0.5806452,0,0,0.2258065,0.1612903,0,0,151.0197,17.72424
"48298","TRUE",2020,167,17.21667,38,0.968,1,0,0,0,0.06666667,0,0.03333333,0.03333333,0,0,0.8333333,0,0.03333333,0,293.92,14.43906
"48299","TRUE",2020,168,18.1,16,0,2,0,0,0,0,0,0,0,0,0,0.8333333,0.1666667,0,0,314.9158,1.918949
"48300","TRUE",2020,163,10,150,0,2,0,0,0,0.2,0,0,0.2666667,0.1333333,0,0.1,0.2666667,0.03333333,0,265.0339,16.72664
"48301","TRUE",2020,165,13.01667,59,4.181,2,0,0,0,0,0,0,0.03333333,0,0,0.4666667,0.4,0.1,0,281.1144,3.528983
"48302","TRUE",2020,168,14.56667,11,0.375,1,0,0,0,0,0,0,0.34375,0.03125,0,0,0.59375,0.03125,0,256.9614,9.874765
"48303","TRUE",2020,163,8.25,30,0.402,1,0,0,0,0.0625,0,0.0625,0.34375,0,0.3125,0,0.21875,0,0,281.4013,10.68779
"48304","TRUE",2020,168,10.03333,162,3.844,1,0,0,0,0.4333333,0,0.2666667,0.1333333,0.06666667,0,0.1,0,0,0,166.7559,26.88618
"48305","TRUE",2020,164,11,40,1.609,1,0,0,0,0,0,0,0.09677419,0.2580645,0.2903226,0,0.3548387,0,0,136.5445,14.87754
"48306","TRUE",2020,167,7.05,83,1.609,2,0,0,0,0,0,0,0.09677419,0,0,0.8387097,0,0.06451613,0,258.0987,1.096001
"48307","TRUE",2020,164,8.466667,101,2.092,1,0.1333333,0,0,0,0,0,0,0.2666667,0.1666667,0.4333333,0,0,0,313.4112,7.53093
"48308","TRUE",2020,163,17.66667,70,2.414,1,0,0,0,0,0,0,0.06666667,0.2666667,0,0,0.6666667,0,0,266.3426,8.980945
"48309","TRUE",2020,163,16.55,25,0.645,1,0,0,0,0.1,0,0,0.1666667,0.03333333,0,0,0.7,0,0,271.7464,7.258622
"48310","TRUE",2020,168,11.58333,36,0.724,1,0,0,0,0.06451613,0,0.09677419,0.483871,0.06451613,0.06451613,0,0.2258065,0,0,282.6785,13.1785
"48311","TRUE",2020,168,8.583333,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,171.1077,9.908967
"48312","TRUE",2020,165,15.3,99,1.207,4,0,0,0,0,0,0,0,0.1666667,0.03333333,0.2,0.6,0,0,128.063,9.868909
"48313","TRUE",2020,166,8.033333,139,2.704,1,0,0,0,0,0,0,0,0,0,0.6,0.3666667,0.03333333,0,161.9785,6.300201
"48315","TRUE",2020,165,9,20,0,1,0,0,0,0,0,0,0.1666667,0.2333333,0,0,0.6,0,0,286.6767,16.58714
"48316","TRUE",2020,164,8.5,40,1.609,1,0,0,0,0,0,0,0.125,0.21875,0.15625,0.375,0.125,0,0,253.8068,6.887202
"48317","TRUE",2020,163,10.83333,60,0.402,1,0,0,0,0,0,0.03225806,0.03225806,0,0,0.7096774,0,0.2258065,0,292.5102,10.88719
"48318","TRUE",2020,165,19.88333,8,0,1,0,0,0,0,0,0,0,0,0,0.3125,0.6875,0,0,305.5755,12.10826
"48320","TRUE",2020,168,16,45,0.805,1,0,0,0,0,0,0,0.06666667,0.03333333,0,0,0.9,0,0,245.0125,12.24309
"48321","TRUE",2020,164,12.71667,74,2.414,1,0,0,0,0.0625,0,0,0.46875,0,0,0,0.46875,0,0,266.9046,8.077671
"48324","TRUE",2020,165,7.416667,113,3.169,1,0,0,0,0,0,0,0,0.2333333,0,0.7666667,0,0,0,285.7308,6.680099
"48326","TRUE",2020,162,17.73333,21,0,1,0,0,0,0,0,0,0.21875,0.34375,0,0.21875,0.21875,0,0,242.4545,9.311922
"48327","TRUE",2020,166,7.416667,114,2.012,1,0,0,0,0,0,0,0.06666667,0.1,0,0.4666667,0.3666667,0,0,262.8028,7.744935
"48328","TRUE",2020,165,13.33333,75,1.609,2,0,0,0,0,0,0,0,0,0,1,0,0,0,313.6878,5.122346
"48329","TRUE",2020,165,8.05,234,4.828,1,0,0,0,0,0,0,0.2333333,0.2,0,0.5666667,0,0,0,278.4776,4.013208
"48330","TRUE",2020,168,6.633333,5,0,1,0,0,0,0,0,0,0.06666667,0.1,0,0,0.8333333,0,0,253.306,12.88692
"48331","TRUE",2020,166,18.13333,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,263.3889,6.387521
"48332","TRUE",2020,165,7.75,45,1.609,1,0,0,0,0.1612903,0,0,0.3548387,0.03225806,0,0,0.4516129,0,0,281.3259,12.69707
"48333","TRUE",2020,165,6,60,2.414,1,0,0,0,0,0,0,0.2580645,0.09677419,0,0,0.6451613,0,0,161.4135,10.81456
"48334","TRUE",2020,168,5.916667,111,0,2,0,0,0,0,0,0,0,0,0,0.6774194,0.2903226,0.03225806,0,160.6879,6.269587
"48335","TRUE",2020,163,10.48333,7,2.028,1,0,0,0,0,0,0.1,0.2,0,0,0.6333333,0,0.06666667,0,227.6276,5.642031
"48336","TRUE",2020,166,15.05,114,3.4,1,0,0,0,0,0,0,0.3333333,0.3666667,0,0.1,0.2,0,0,250.2791,7.75722
"48337","TRUE",2020,162,20.96667,11,0.75,2,0,0,0,0,0,0,0,0,0,0,1,0,0,240.1452,12.3979
"48338","TRUE",2020,164,16,90,4.023,1,0,0,0,0,0,0,0.3666667,0.1333333,0,0,0.5,0,0,252.7814,7.600918
"48339","TRUE",2020,167,11.66667,30,0.805,1,0,0,0,0,0,0,0.84375,0.0625,0,0.03125,0.0625,0,0,315.5692,6.560189
"48340","TRUE",2020,166,6.633333,68,2.511,1,0,0,0,0,0,0,0.1290323,0.2258065,0.03225806,0.1290323,0.4516129,0.03225806,0,140.8954,12.70611
"48341","TRUE",2020,166,14.93333,23,0.821,1,0.375,0,0,0,0,0,0.0625,0.09375,0.28125,0.1875,0,0,0,136.4913,3.554958
"48342","TRUE",2020,163,17.98333,148,2.023,2,0.4,0,0,0,0,0,0,0.1333333,0.1666667,0.2333333,0,0.06666667,0,135.6153,4.056064
"48343","TRUE",2020,166,13,53,0,1,0,0,0,0,0,0.03225806,0.06451613,0.1612903,0.06451613,0.6451613,0,0.03225806,0,258.8255,16.12956
"48345","TRUE",2020,166,13.5,120,0,1,0,0,0,0,0,0,0.0625,0.28125,0.03125,0,0.625,0,0,236.9013,4.357211
"48346","TRUE",2020,166,13.95,113,4.231,2,0,0,0,0,0,0,0.06666667,0.3333333,0,0.5333333,0.06666667,0,0,275.2159,15.52446
"48347","TRUE",2020,166,14.1,7,2.897,1,0,0,0,0.03333333,0,0.03333333,0.1,0,0,0.7333333,0.1,0,0,306.1606,5.343619
"48351","TRUE",2020,167,7.5,15,0.402,1,0,0,0,0,0,0,0.06451613,0,0,0,0.9354839,0,0,261.8761,12.31457
"48352","TRUE",2020,167,11,15,0.402,1,0,0,0,0,0,0.15625,0.34375,0,0,0.3125,0,0.1875,0,331.0639,13.65946
"48353","TRUE",2020,168,17.93333,18,0.836,1,0,0,0,0.03225806,0,0.1290323,0.2258065,0.09677419,0,0.3548387,0,0.1612903,0,227.2231,4.132361
"48354","TRUE",2020,163,19.78333,102,0.647,1,0,0,0,0,0,0,0,0,0,0.8,0,0.2,0,318.0229,9.831672
"48355","TRUE",2020,162,11.4,54,1.728,1,0,0,0,0,0,0,0.3333333,0.1,0,0,0.5666667,0,0,272.955,28.48738
"48356","TRUE",2020,163,11,60,1.287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,221.1316,8.883058
"48358","TRUE",2020,167,10.33333,30,0.966,1,0,0,0,0,0,0,0.2258065,0,0,0.3870968,0.03225806,0.3548387,0,319.0825,9.596238
"48359","TRUE",2020,163,14.45,2,0,1,0,0,0,0.03125,0,0,0.25,0.0625,0,0.625,0,0.03125,0,243.8064,2.002401
"48360","TRUE",2020,167,7.966667,10,0,1,0,0,0,0.1666667,0,0.4,0.2,0.03333333,0,0.03333333,0.1,0.06666667,0,174.0721,21.33831
"48361","TRUE",2020,164,7,60,0.402,1,0,0,0,0.1,0,0.1333333,0.1,0.1,0,0.3,0.1666667,0.1,0,208.699,10.4908
"48362","TRUE",2020,164,18.1,64,1.609,2,0,0,0,0,0,0,0,0.03333333,0,0,0.9666667,0,0,276.2061,6.039251
"48363","TRUE",2020,165,9.5,210,3.219,2,0,0,0,0,0,0,0.2333333,0.3333333,0,0.4333333,0,0,0,266.2601,15.67799
"48364","TRUE",2020,164,15.5,30,0.966,1,0,0,0,0,0,0,0,0,0,1,0,0,0,300.2191,4.708685
"48365","TRUE",2020,165,20.26667,44,0.751,2,0,0,0,0.03333333,0,0,0.2666667,0.3333333,0,0.3333333,0,0.03333333,0,277.8315,2.38099
"48366","TRUE",2020,163,10.01667,15,1.61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,241.2356,4.628777
"48367","TRUE",2020,162,7.75,60,1.287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,239.9277,2.155156
"48368","TRUE",2020,167,9.75,30,0.483,1,0,0,0,0,0,0,0.03333333,0,0,0.6,0.1,0.2666667,0,302.6261,5.762266
"48369","TRUE",2020,162,15.7,41,2.092,2,0,0,0,0.1290323,0,0,0.2580645,0.1612903,0,0.06451613,0.3870968,0,0,215.6217,5.737436
"48370","TRUE",2020,164,9.283333,3,0.435,1,0,0,0,0,0,0,0.28125,0.53125,0,0.1875,0,0,0,213.7697,2.575978
"48371","TRUE",2020,163,17.8,114,0.391,1,0,0,0,0,0,0,0.06451613,0,0,0.7096774,0,0.2258065,0,312.9956,14.93316
"48372","TRUE",2020,166,10,10,0.322,1,0,0,0,0.06666667,0,0.1,0.2333333,0,0,0.2333333,0.06666667,0.3,0,251.544,13.68869
"48373","TRUE",2020,166,9.6,23,0,1,0,0,0,0,0,0,0.0625,0.03125,0,0,0.90625,0,0,299.0725,13.58504
"48374","TRUE",2020,165,15.46667,3,0,1,0,0,0,0,0,0,0.2333333,0.1333333,0,0.03333333,0.5666667,0.03333333,0,261.5837,13.0761
"48375","TRUE",2020,168,11.16667,30,1.127,2,0,0,0,0,0,0.03333333,0,0,0,0.6,0.03333333,0.3333333,0,276.3189,14.87245
"48376","TRUE",2020,165,11.23333,73,0,2,0,0,0,0,0,0,0.3666667,0,0,0.03333333,0.4333333,0.1666667,0,280.5846,12.99326
"48377","TRUE",2020,167,9.25,30,1.207,1,0,0,0,0,0,0,0,0,0,0.6666667,0,0.3333333,0,322.5227,4.897911
"48378","TRUE",2020,164,9.083333,210,0,2,0,0,0,0.375,0,0.46875,0.03125,0.09375,0,0,0.03125,0,0,215.8705,17.15752
"48379","TRUE",2020,165,15.03333,73,4.61,1,0,0,0,0,0,0,0,0,0,0,1,0,0,270.725,20.36141
"48380","TRUE",2020,168,9,90,4.828,2,0,0,0,0,0,0.03333333,0.1,0,0,0.7,0.03333333,0.1333333,0,311.7739,7.99931
"48382","TRUE",2020,164,15.51667,18,0,1,0,0,0,0,0,0,0.1034483,0.5517241,0,0.2413793,0.1034483,0,0,239.5734,10.27448
"48385","TRUE",2020,165,7.75,60,0,1,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,234.8687,9.25125
"48387","TRUE",2020,166,8.466667,105,4.387,2,0,0,0,0,0,0,0.2666667,0,0,0,0.7333333,0,0,279.1417,11.78117
"48388","TRUE",2020,162,6.666667,90,0,1,0,0,0,0,0,0,0.1333333,0,0,0.8,0,0.06666667,0,251.8348,9.256021
"48389","TRUE",2020,168,18.31667,58,3.074,1,0,0,0,0,0,0,0.06666667,0.4666667,0.03333333,0.4333333,0,0,0,213.8702,3.989536
"48390","TRUE",2020,164,8.583333,45,1.609,1,0,0,0,0,0,0,0.3870968,0.2903226,0,0,0.3225806,0,0,223.8871,3.636155
"48392","TRUE",2020,163,9.516667,63,1.609,1,0,0,0,0,0,0,0,0,0.03333333,0.7666667,0.1333333,0.06666667,0,267.505,0.7336634
"48393","TRUE",2020,164,8.45,7,0,1,0,0,0,0,0,0.3,0.1666667,0.1,0,0.03333333,0.4,0,0,145.3867,11.2841
"48394","TRUE",2020,168,7.183333,36,1.207,1,0,0,0,0,0,0,0,0,0,1,0,0,0,279.7441,2.689952
"48395","TRUE",2020,163,12.33333,50,3.63,4,0,0,0.03225806,0.06451613,0,0.1612903,0.3225806,0.03225806,0.06451613,0.06451613,0.09677419,0.1612903,0,268.3834,26.21983
"48396","TRUE",2020,163,10.96667,95,3.663,1,0,0,0,0.1,0,0.1,0.4,0.03333333,0,0.1333333,0.2,0.03333333,0,232.213,21.0452
"48398","TRUE",2020,167,18.81667,60,2.253,2,0,0,0,0,0,0.03333333,0.5666667,0.06666667,0,0.03333333,0.3,0,0,284.4021,7.423206
"48399","TRUE",2020,162,10,45,1.127,1,0,0,0,0,0,0,0.1333333,0.3,0,0.5666667,0,0,0,237.63,3.25636
"48400","TRUE",2020,164,6.05,47,4.683,1,0,0,0,0.06666667,0,0,0.4,0.1666667,0,0.3,0,0.06666667,0,241.4048,4.29684
"48401","TRUE",2020,165,11.16667,23,0.354,1,0,0,0,0,0,0.0625,0.34375,0.03125,0.25,0.125,0,0.1875,0,147.9991,4.583826
"48403","TRUE",2020,166,5.7,60,0,1,0,0,0,0,0,0,0.2,0.06666667,0,0.1666667,0.3333333,0.2333333,0,299.2009,3.372097
"48404","TRUE",2020,164,11.16667,60,1.609,1,0,0,0,0,0,0,0.125,0.5,0,0.375,0,0,0,222.8409,1.597646
"48405","TRUE",2020,164,18.13333,65,0,3,0,0,0,0,0,0.06666667,0.1666667,0.03333333,0,0.4333333,0,0.3,0,276.8223,10.96538
"48406","TRUE",2020,165,13,60,0,2,0,0,0,0,0,0,0.03333333,0,0,0.2333333,0.7,0.03333333,0,200.979,7.896369
"48407","TRUE",2020,166,15.5,90,2.414,2,0,0,0,0,0,0,0.25,0,0,0.5625,0,0.1875,0,271.7203,4.966952
"48410","TRUE",2020,162,11.21667,62,0.6,1,0,0,0,0,0,0,0,0,0,0.96875,0,0.03125,0,243.9406,8.541363
"48412","TRUE",2020,164,8.866667,64,0.402,1,0,0,0,0.09677419,0,0.1290323,0.1935484,0.09677419,0,0.3225806,0,0.1612903,0,279.1498,11.03472
"48413","TRUE",2020,164,8.45,8,3.138,1,0.1333333,0,0,0.03333333,0,0,0,0.3333333,0.5,0,0,0,0,198.043,2.491067
"48414","TRUE",2020,166,10.15,217,4.474,1,0,0,0,0,0,0.0625,0.15625,0,0,0.34375,0,0.4375,0,258.8666,8.886259
"48415","TRUE",2020,167,7.366667,36,1.352,1,0,0,0,0,0,0,0,0,0,1,0,0,0,312.5051,1.170832
"48416","TRUE",2020,166,13.3,31,0.917,1,0,0,0,0.1612903,0,0.03225806,0.1612903,0.06451613,0.1612903,0.2258065,0,0.1935484,0,257.2195,4.386109
